"Reporter","Partner","HS2_Code","Commodity","Value","Growth","Growth4Graph","AverageGrowth","RCA","RCA4Graph","Quadrant","x","y","Group_Code","Description"
"Lao PDR","Thailand","19","Preparations of cereals, flour, starch or milk; pastrycooks' products",900.00,"Infinity",100.00,36.85,0.01,0.01,"INTRO",-1,1,3.00,"Food Products"
"Lao PDR","Thailand","20","Preparations of vegetables, fruit, nuts or other parts of plants",2491525.00,"104.79574630146",100.00,36.85,2.27,2.27,"STAR",1,1,3.00,"Food Products"
"Lao PDR","Thailand","21","Miscellaneous edible preparations",5295736.00,"-20.2850529446681",-20.28,36.85,2.38,2.38,"COW",1,-1,3.00,"Food Products"
"Lao PDR","Thailand","22","Beverages, spirits and vinegar",10563822.00,"94.8263841374362",94.82,36.85,0.14,0.14,"INTRO",-1,1,3.00,"Food Products"
"Lao PDR","Thailand","23","Food industries, residues and wastes thereof; prepared animal fodder",533135.00,"81.4155678434709",81.41,36.85,2.22,2.22,"STAR",1,1,3.00,"Food Products"
"Lao PDR","Thailand","24","Tobacco and manufactured tobacco substitutes",615615.00,"147.453573438379",100.00,36.85,0.03,0.03,"INTRO",-1,1,3.00,"Food Products"
"Lao PDR","Thailand","25","Salt; sulphur; earths, stone; plastering materials, lime and cement",50792412.00,"3081.46532123194",100.00,36.85,2.57,2.57,"STAR",1,1,4.00,"Minerals"
"Lao PDR","Thailand","26","Ores, slag and ash",1366358.00,"-15.6537375790076",-15.65,36.85,5.59140850608906e-03,5.59140850608906e-03,"DOG",-1,-1,4.00,"Minerals"
"Lao PDR","Thailand","27","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",6529178.00,"23318.8593974175",100.00,36.85,2.36,2.36,"STAR",1,1,5.00,"Fuels"
"Lao PDR","Thailand","28","Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",20688466.00,"-34.3282864789057",-34.32,36.85,0.94,0.94,"DOG",-1,-1,6.00,"Chemicals"
"Lao PDR","Thailand","31","Fertilizers",10030085.00,"21.4367749571645",21.43,36.85,0.46,0.46,"DOG",-1,-1,6.00,"Chemicals"
"Lao PDR","Thailand","32","Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",962765.00,"287.207763741589",100.00,36.85,3.24,3.24,"STAR",1,1,6.00,"Chemicals"
"Lao PDR","Thailand","33","Essential oils and resinoids; perfumery, cosmetic or toilet preparations",246076.00,"-18.9117762392616",-18.91,36.85,0.15,0.15,"DOG",-1,-1,6.00,"Chemicals"
"Lao PDR","Thailand","34","Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, dental waxes and dental preparations with a basis of plaster",1340.00,"Infinity",100.00,36.85,3.15584510782648e-03,3.15584510782648e-03,"INTRO",-1,1,6.00,"Chemicals"
"Lao PDR","Thailand","36","Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations",268927.00,"47.7860747288324",47.78,36.85,1.41,1.41,"STAR",2,1,6.00,"Chemicals"
"Lao PDR","Thailand","38","Chemical products n.e.c.",397760.00,"262.654996353027",100.00,36.85,3.24,3.24,"STAR",1,1,6.00,"Chemicals"
"Lao PDR","Thailand","39","Plastics and articles thereof",431054.00,"-63.3717076671155",-63.37,36.85,1.19,1.19,"COW",1,-1,7.00,"Plastic or Rubber"
"Lao PDR","Thailand","40","Rubber and articles thereof",1027334.00,"-66.7047701264899",-66.70,36.85,0.02,0.02,"DOG",-1,-1,7.00,"Plastic or Rubber"
"Lao PDR","Thailand","41","Raw hides and skins (other than furskins) and leather",12598.00,"-3.46360153256705",-3.46,36.85,1.96,1.96,"COW",1,-1,8.00,"Hides and Skins"
"Lao PDR","Thailand","42","Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",569783.00,"235.442717532085",100.00,36.85,1.22,1.22,"STAR",1,1,8.00,"Hides and Skins"
"Lao PDR","Thailand","44","Wood and articles of wood; wood charcoal",19724658.00,"183.416427202095",100.00,36.85,1.75,1.75,"STAR",1,1,9.00,"Wood"
"Lao PDR","Thailand","45","Cork and articles of cork",6000.00,"Infinity",100.00,36.85,3.24,3.24,"STAR",1,1,9.00,"Wood"
"Lao PDR","Thailand","47","Pulp of wood or other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard",1000995.00,"38.3620002584245",38.36,36.85,2.81,2.81,"STAR",1,1,9.00,"Wood"
"Lao PDR","Thailand","48","Paper and paperboard; articles of paper pulp, of paper or paperboard",1600402.00,"8154.0643634672",100.00,36.85,2.66,2.66,"STAR",1,1,9.00,"Wood"
"Lao PDR","Thailand","49","Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",2078545.00,"80.0422563929858",80.04,36.85,3.21,3.21,"STAR",1,1,9.00,"Wood"
"Lao PDR","Thailand","50","Silk",310000.00,"Infinity",100.00,36.85,3.18,3.18,"STAR",1,1,10.00,"Textiles and Clothing"
"Lao PDR","Thailand","52","Cotton",139317.00,"38.8109784591251",38.81,36.85,3.05,3.05,"STAR",1,1,10.00,"Textiles and Clothing"
"Lao PDR","Thailand","53","Vegetable textile fibres; paper yarn and woven fabrics of paper yarn",82335.00,"-66.0451823625476",-66.04,36.85,1.57,1.57,"COW",1,-1,10.00,"Textiles and Clothing"
"Lao PDR","Thailand","55","Man-made staple fibres",4103.00,"-84.1309684363686",-84.13,36.85,6.62104092802529e-03,6.62104092802529e-03,"DOG",-1,-1,10.00,"Textiles and Clothing"
"Lao PDR","Thailand","56","Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",11163.00,"Infinity",100.00,36.85,0.27,0.27,"INTRO",-1,1,10.00,"Textiles and Clothing"
"Lao PDR","Thailand","58","Fabrics; special woven fabrics, tufted textile fabrics, lace, tapestries, trimmings, embroidery",8414.00,"-81.8284187204002",-81.82,36.85,0.88,0.88,"DOG",-1,-1,10.00,"Textiles and Clothing"
"Lao PDR","Thailand","60","Fabrics; knitted or crocheted",37450.00,"-27.2810309510962",-27.28,36.85,2.14,2.14,"COW",1,-1,10.00,"Textiles and Clothing"
"Lao PDR","Thailand","61","Apparel and clothing accessories; knitted or crocheted",2058046.00,"161.438278799984",100.00,36.85,0.11,0.11,"INTRO",-1,2,10.00,"Textiles and Clothing"
"Lao PDR","Thailand","62","Apparel and clothing accessories; not knitted or crocheted",429011.00,"38.2575611089197",38.25,36.85,0.01,0.01,"INTRO",-1,1,10.00,"Textiles and Clothing"
"Lao PDR","Thailand","63","Textiles, made up articles; sets; worn clothing and worn textile articles; rags",22470.00,"-34.850681356915",-34.85,36.85,0.02,0.02,"DOG",-1,-1,10.00,"Textiles and Clothing"
"Lao PDR","Thailand","64","Footwear; gaiters and the like; parts of such articles",11188926.00,"54.6156748896135",54.61,36.85,0.76,0.76,"INTRO",-1,2,11.00,"Footwear"
"Lao PDR","Thailand","65","Headgear and parts thereof",5629.00,"Infinity",100.00,36.85,0.45,0.45,"INTRO",-1,1,11.00,"Footwear"
"Lao PDR","Thailand","67","Feathers and down, prepared; and articles made of feather or of down; artificial flowers; articles of human hair",2467414.00,"-1.68900314585437",-1.68,36.85,2.02,2.02,"COW",1,-1,11.00,"Footwear"
"Lao PDR","Thailand","68","Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",16000.00,"1728.57142857143",100.00,36.85,3.15,3.15,"STAR",1,1,12.00,"Stone and Glass"
"Lao PDR","Thailand","69","Ceramic products",2000.00,"4.38413361169102",4.38,36.85,0.16,0.16,"DOG",-1,-1,12.00,"Stone and Glass"
"Lao PDR","Thailand","70","Glass and glassware",760413.00,"100.839316502984",100.00,36.85,2.98,2.98,"STAR",1,1,12.00,"Stone and Glass"
"Lao PDR","Thailand","71","Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",33965.00,"-95.5667795065837",-95.56,36.85,5.2800680362765e-04,5.2800680362765e-04,"DOG",-1,-1,12.00,"Stone and Glass"
"Lao PDR","Thailand","72","Iron and steel",66816.00,"-98.0412771237834",-98.04,36.85,0.57,0.57,"DOG",-1,-1,13.00,"Metals"
"Lao PDR","Thailand","73","Iron or steel articles",2441226.00,"-25.082007812723",-25.08,36.85,2.75,2.75,"COW",1,-1,13.00,"Metals"
"Lao PDR","Thailand","74","Copper and articles thereof",356792540.00,"-8.22300169941151",-8.22,36.85,3.13,3.13,"COW",1,-1,13.00,"Metals"
"Lao PDR","Thailand","76","Aluminium and articles thereof",1039110.00,"-26.7295358007142",-26.72,36.85,2.48,2.48,"COW",1,-1,13.00,"Metals"
"Lao PDR","Thailand","82","Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",661132.88,"180.810235918137",100.00,36.85,3.20,3.20,"STAR",1,1,13.00,"Metals"
"Lao PDR","Thailand","83","Metal; miscellaneous products of base metal",35606.00,"6518.2156133829",100.00,36.85,1.90,1.90,"STAR",1,1,13.00,"Metals"
"Lao PDR","Thailand","84","Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof",13127465.00,"123.258543724183",100.00,36.85,1.95,1.95,"STAR",1,1,14.00,"Machinery/Electrical"
"Lao PDR","Thailand","85","Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",393767990.00,"20.1608646408435",20.16,36.85,3.08,3.08,"COW",1,-1,14.00,"Machinery/Electrical"
"Lao PDR","Thailand","86","Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",1300.00,"Infinity",100.00,36.85,0.13,0.13,"INTRO",-1,1,15.00,"Transportation"
"Lao PDR","Thailand","87","Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",1339154.00,"12875.0411781804",100.00,36.85,0.15,0.15,"INTRO",-1,1,15.00,"Transportation"
"Lao PDR","Thailand","90","Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",13138808.00,"55.9984243394609",55.99,36.85,2.42,2.42,"STAR",1,1,16.00,"Miscellaneous"
"Lao PDR","Thailand","91","Clocks and watches and parts thereof",3600.00,"100",100.00,36.85,0.26,0.26,"INTRO",-1,1,16.00,"Miscellaneous"
"Lao PDR","Thailand","92","Musical instruments; parts and accessories of such articles",1860.00,"1590.90909090909",100.00,36.85,1.54,1.54,"STAR",1,1,16.00,"Miscellaneous"
"Lao PDR","Thailand","94","Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.c.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",12281901.00,"50.4596269942741",50.45,36.85,1.29,1.29,"STAR",1,1,16.00,"Miscellaneous"
"Lao PDR","Thailand","95","Toys, games and sports requisites; parts and accessories thereof",454099.00,"-41.7187425800647",-41.71,36.85,0.53,0.53,"DOG",-1,-1,16.00,"Miscellaneous"
"Lao PDR","Thailand","96","Miscellaneous manufactured articles",107494.00,"-34.5140350348146",-34.51,36.85,1.87,1.87,"COW",1,-1,16.00,"Miscellaneous"
"Lao PDR","Viet Nam","01","Animals; live",28324565.00,"-34.3873524800025",-34.38,50.71,3.94,3.94,"COW",1,-1,1.00,"Animal"
"Lao PDR","Viet Nam","03","Fish and crustaceans, molluscs and other aquatic invertebrates",21840.00,"664.438221911096",100.00,50.71,3.77,3.77,"STAR",1,1,1.00,"Animal"
"Lao PDR","Viet Nam","04","Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",826475.00,"-39.7911385027829",-39.79,50.71,5.23,5.23,"COW",1,-1,1.00,"Animal"
"Lao PDR","Viet Nam","06","Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",294023.00,"-14.4094382819371",-14.40,50.71,3.62,3.62,"COW",1,-1,2.00,"Vegetable"
"Lao PDR","Viet Nam","07","Vegetables and certain roots and tubers; edible",14627025.00,"20.6678012159477",20.66,50.71,0.65,0.65,"DOG",-1,-1,2.00,"Vegetable"
"Lao PDR","Viet Nam","08","Fruit and nuts, edible; peel of citrus fruit or melons",35391120.00,"224.349263425492",100.00,50.71,0.85,0.85,"INTRO",-1,1,2.00,"Vegetable"
"Lao PDR","Viet Nam","09","Coffee, tea, mate and spices",58077427.00,"62.5252336291102",62.52,50.71,2.97,2.97,"STAR",2,1,2.00,"Vegetable"
"Lao PDR","Viet Nam","10","Cereals",36742464.00,"10.1674268670327",10.16,50.71,2.48,2.48,"COW",1,-1,2.00,"Vegetable"
"Lao PDR","Viet Nam","11","Products of the milling industry; malt, starches, inulin, wheat gluten",6002106.00,"-9.33292446759336",-9.33,50.71,0.52,0.52,"DOG",-1,-1,2.00,"Vegetable"
"Lao PDR","Viet Nam","12","Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",448250.00,"154.71933991749",100.00,50.71,0.35,0.35,"INTRO",-1,1,2.00,"Vegetable"
"Lao PDR","Viet Nam","13","Lac; gums, resins and other vegetable saps and extracts",88657.00,"102.853081212849",100.00,50.71,0.22,0.22,"INTRO",-1,2,2.00,"Vegetable"
"Lao PDR","Viet Nam","14","Vegetable plaiting materials; vegetable products not elsewhere specified or included",28220.00,"-42.2224497108051",-42.22,50.71,0.30,0.30,"DOG",-1,-1,2.00,"Vegetable"
"Lao PDR","Viet Nam","17","Sugars and sugar confectionery",61336262.00,"83.164880336126",83.16,50.71,3.35,3.35,"STAR",1,1,3.00,"Food Products"
"Lao PDR","Viet Nam","19","Preparations of cereals, flour, starch or milk; pastrycooks' products",165181.00,"-63.9688945118227",-63.96,50.71,5.18,5.18,"COW",1,-1,3.00,"Food Products"
"Lao PDR","Viet Nam","20","Preparations of vegetables, fruit, nuts or other parts of plants",505618.00,"-20.4774329720659",-20.47,50.71,0.75,0.75,"DOG",-1,-1,3.00,"Food Products"
"Lao PDR","Viet Nam","21","Miscellaneous edible preparations",256525.00,"517.180733326918",100.00,50.71,0.18,0.18,"INTRO",-1,1,3.00,"Food Products"
"Lao PDR","Viet Nam","22","Beverages, spirits and vinegar",231374692.00,"37.8469077324285",37.84,50.71,4.99,4.99,"COW",1,-1,3.00,"Food Products"
"Lao PDR","Viet Nam","23","Food industries, residues and wastes thereof; prepared animal fodder",243238.00,"204.0475",100.00,50.71,1.65,1.65,"STAR",2,1,3.00,"Food Products"
"Lao PDR","Viet Nam","24","Tobacco and manufactured tobacco substitutes",35687143.00,"-42.2494480488881",-42.24,50.71,2.94,2.94,"COW",1,-1,3.00,"Food Products"
"Lao PDR","Viet Nam","25","Salt; sulphur; earths, stone; plastering materials, lime and cement",6877421.00,"-23.0941929438181",-23.09,50.71,0.56,0.56,"DOG",-1,-1,4.00,"Minerals"
"Lao PDR","Viet Nam","26","Ores, slag and ash",14487491.00,"31.8990867342531",31.89,50.71,0.09,0.09,"DOG",-2,-1,4.00,"Minerals"
"Lao PDR","Viet Nam","27","Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",112728.00,"7316.31578947368",100.00,50.71,0.06,0.06,"INTRO",-1,1,5.00,"Fuels"
"Lao PDR","Viet Nam","28","Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",39059543.00,"18.9120576288792",18.91,50.71,2.91,2.91,"COW",1,-1,6.00,"Chemicals"
"Lao PDR","Viet Nam","29","Organic chemicals",3139050.00,"32.4147269490682",32.41,50.71,5.26,5.26,"COW",1,-1,6.00,"Chemicals"
"Lao PDR","Viet Nam","30","Pharmaceutical products",37011.00,"1582.31818181818",100.00,50.71,5.26,5.26,"STAR",1,1,6.00,"Chemicals"
"Lao PDR","Viet Nam","33","Essential oils and resinoids; perfumery, cosmetic or toilet preparations",1402579.00,"553.697083812995",100.00,50.71,1.40,1.40,"STAR",1,1,6.00,"Chemicals"
"Lao PDR","Viet Nam","34","Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, dental waxes and dental preparations with a basis of plaster",1349314.00,"103.581537384503",100.00,50.71,5.16,5.16,"STAR",1,1,6.00,"Chemicals"
"Lao PDR","Viet Nam","39","Plastics and articles thereof",334665.00,"16.3975250331282",16.39,50.71,1.50,1.50,"COW",2,-1,7.00,"Plastic or Rubber"
"Lao PDR","Viet Nam","40","Rubber and articles thereof",68714791.00,"28.0574085820324",28.05,50.71,2.32,2.32,"COW",1,-1,7.00,"Plastic or Rubber"
"Lao PDR","Viet Nam","44","Wood and articles of wood; wood charcoal",7671496.00,"-29.2522446395927",-29.25,50.71,1.11,1.11,"COW",1,-1,9.00,"Wood"
"Lao PDR","Viet Nam","46","Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",63375.00,"135.621072982117",100.00,50.71,4.57,4.57,"STAR",1,1,9.00,"Wood"
"Lao PDR","Viet Nam","47","Pulp of wood or other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard",153800.00,"7020.37037037037",100.00,50.71,0.70,0.70,"INTRO",-1,1,9.00,"Wood"
"Lao PDR","Viet Nam","48","Paper and paperboard; articles of paper pulp, of paper or paperboard",6621.00,"1203.34645669291",100.00,50.71,0.01,0.01,"INTRO",-1,2,9.00,"Wood"
"Lao PDR","Viet Nam","49","Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",275.00,"Infinity",100.00,50.71,6.91718132987668e-04,6.91718132987668e-04,"INTRO",-1,2,9.00,"Wood"
"Lao PDR","Viet Nam","52","Cotton",138.00,"28.9719626168224",28.97,50.71,4.91605253667853e-03,4.91605253667853e-03,"DOG",-1,-1,10.00,"Textiles and Clothing"
"Lao PDR","Viet Nam","56","Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",288.00,"Infinity",100.00,50.71,0.01,0.01,"INTRO",-1,2,10.00,"Textiles and Clothing"
"Lao PDR","Viet Nam","58","Fabrics; special woven fabrics, tufted textile fabrics, lace, tapestries, trimmings, embroidery",7695.00,"21275",100.00,50.71,1.31,1.31,"STAR",1,1,10.00,"Textiles and Clothing"
"Lao PDR","Viet Nam","59","Textile fabrics; impregnated, coated, covered or laminated; textile articles of a kind suitable for industrial use",3651.00,"18155",100.00,50.71,0.26,0.26,"INTRO",-1,1,10.00,"Textiles and Clothing"
"Lao PDR","Viet Nam","60","Fabrics; knitted or crocheted",14278.00,"255.580127558581",100.00,50.71,1.32,1.32,"STAR",1,1,10.00,"Textiles and Clothing"
"Lao PDR","Viet Nam","61","Apparel and clothing accessories; knitted or crocheted",355892.00,"Infinity",100.00,50.71,0.03,0.03,"INTRO",-2,1,10.00,"Textiles and Clothing"
"Lao PDR","Viet Nam","62","Apparel and clothing accessories; not knitted or crocheted",3000.00,"-75.4881934798595",-75.48,50.71,1.3098582660679e-04,1.3098582660679e-04,"DOG",-1,-1,10.00,"Textiles and Clothing"
